$GPRMC,173949,A,2339.605361,S,04631.812396,W,002.74,24.6,190723,17.8,W,A*3D
$GPRMC,173949,A,2339.605223,S,04631.812332,W,002.70,24.4,190723,17.8,W,A*32
$GPRMC,173950,A,2339.605084,S,04631.812262,W,002.75,25.5,190723,17.8,W,A*34
$GPRMC,173950,A,2339.604936,S,04631.812211,W,002.80,23.9,190723,17.8,W,A*31
$GPRMC,173950,A,2339.604794,S,04631.812166,W,002.68,22.5,190723,17.8,W,A*3F
$GPRMC,173950,A,2339.604668,S,04631.812119,W,002.41,23.4,190723,17.8,W,A*3E
$GPRMC,173950,A,2339.604546,S,04631.812069,W,002.30,25.6,190723,17.8,W,A*35
$GPRMC,173951,A,2339.604417,S,04631.812022,W,002.39,24.5,190723,17.8,W,A*35
$GPRMC,173951,A,2339.604285,S,04631.811973,W,002.51,22.7,190723,17.8,W,A*3C
$GPRMC,173951,A,2339.604159,S,04631.811917,W,002.51,24.7,190723,17.8,W,A*3A
$GPRMC,173951,A,2339.604041,S,04631.811865,W,002.39,25.3,190723,17.8,W,A*3D
$GPRMC,173951,A,2339.603929,S,04631.811812,W,002.26,26.5,190723,17.8,W,A*36
$GPRMC,173952,A,2339.603814,S,04631.811756,W,002.27,27.7,190723,17.8,W,A*37
$GPRMC,173952,A,2339.603699,S,04631.811698,W,002.32,28.7,190723,17.8,W,A*34
$GPRMC,173952,A,2339.603592,S,04631.811628,W,002.30,33.3,190723,17.8,W,A*3B
$GPRMC,173952,A,2339.603493,S,04631.811565,W,002.14,35.8,190723,17.8,W,A*3A
$GPRMC,173952,A,2339.603395,S,04631.811505,W,002.00,36.0,190723,17.8,W,A*33
$GPRMC,173953,A,2339.603302,S,04631.811440,W,001.95,38.5,190723,17.8,W,A*38
$GPRMC,173953,A,2339.603213,S,04631.811373,W,001.93,39.7,190723,17.8,W,A*3B
$GPRMC,173953,A,2339.603129,S,04631.811290,W,001.96,41.7,190723,17.8,W,A*37
$GPRMC,173953,A,2339.603045,S,04631.811203,W,001.98,42.7,190723,17.8,W,A*3B
$GPRMC,173953,A,2339.602963,S,04631.811119,W,001.98,45.3,190723,17.8,W,A*3C
$GPRMC,173954,A,2339.602883,S,04631.811024,W,001.98,47.7,190723,17.8,W,A*3D
$GPRMC,173954,A,2339.602810,S,04631.810922,W,002.00,51.6,190723,17.8,W,A*3D
$GPRMC,173954,A,2339.602747,S,04631.810818,W,002.00,58.8,190723,17.8,W,A*3F
$GPRMC,173954,A,2339.602685,S,04631.810719,W,001.95,61.8,190723,17.8,W,A*3B
$GPRMC,173954,A,2339.602629,S,04631.810617,W,001.92,62.9,190723,17.8,W,A*37
$GPRMC,173955,A,2339.602573,S,04631.810513,W,001.98,65.1,190723,17.8,W,A*38
$GPRMC,173955,A,2339.602528,S,04631.810401,W,002.00,68.8,190723,17.8,W,A*32
$GPRMC,173955,A,2339.602487,S,04631.810286,W,002.04,72.0,190723,17.8,W,A*38
$GPRMC,173955,A,2339.602450,S,04631.810170,W,002.04,73.9,190723,17.8,W,A*30
$GPRMC,173955,A,2339.602415,S,04631.810052,W,002.04,74.6,190723,17.8,W,A*38
$GPRMC,173956,A,2339.602389,S,04631.809932,W,002.03,78.3,190723,17.8,W,A*30
$GPRMC,173956,A,2339.602369,S,04631.809809,W,002.02,81.4,190723,17.8,W,A*37
$GPRMC,173956,A,2339.602352,S,04631.809691,W,001.95,82.9,190723,17.8,W,A*33
$GPRMC,173956,A,2339.602338,S,04631.809578,W,001.83,83.4,190723,17.8,W,A*30
$GPRMC,173956,A,2339.602329,S,04631.809471,W,001.71,85.1,190723,17.8,W,A*36
$GPRMC,173957,A,2339.602323,S,04631.809376,W,001.52,85.9,190723,17.8,W,A*34
$GPRMC,173957,A,2339.602313,S,04631.809297,W,001.29,83.7,190723,17.8,W,A*3D
